GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160526,0.00,0.0,0.0,75,86,63,6.3,13.0,23.0,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160527,0.00,0.0,0.0,76,84,65,7.2,13.0,28.0,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160528,0.00,0.0,0.0,74,86,59,3.6,10.1,21.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160529,0.23,0.0,0.0,72,78,66,8.9,19.9,28.0,0,0,1,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160530,0.00,0.0,0.0,73,85,66,8.3,14.1,21.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160531,0.50,0.0,0.0,76,88,64,5.6,21.0,25.1,0,0,1,0,0,0,0,0,1
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20160101,0.00,0.0,0.0,55,65,44,5.8,13.0,16.1,0,0,0,0,0,0,0,0,0
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20160102,0.00,0.0,0.0,56,64,47,4.9,12.1,15.0,0,0,0,0,0,0,0,0,0
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20160103,0.00,0.0,0.0,54,62,45,5.8,15.0,17.0,0,0,0,0,0,0,0,0,0
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20160104,0.00,0.0,0.0,59,67,56,6.3,18.1,25.9,0,0,0,0,0,0,0,0,0
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20160105,1.42,0.0,0.0,58,59,52,10.3,30.0,36.0,0,0,1,0,0,0,0,0,0
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20160106,1.18,0.0,0,53,57,47,8.9,33.1,40.9,0,0,1,0,0,0,0,0,0
